Path Cost Node 2,Probability Node 2,CDF Node 2
3.65376,0.00209443,0.700764
3.65776,0.00208785,0.702852
3.66176,0.0020812,0.704933
3.66576,0.00207451,0.707008
3.66976,0.00206776,0.709075
3.67376,0.00206096,0.711136
3.67776,0.00205411,0.71319
3.68176,0.00204721,0.715238
3.68576,0.00204025,0.717278
3.68976,0.00203325,0.719311
3.69376,0.0020262,0.721337
3.69776,0.0020191,0.723356
3.70176,0.00201195,0.725368
3.70576,0.00200476,0.727373
3.70976,0.00199752,0.729371
3.71376,0.00199023,0.731361
3.71776,0.0019829,0.733344
3.72176,0.00197553,0.735319
3.72576,0.00196811,0.737287
3.72976,0.00196065,0.739248
3.73376,0.00195315,0.741201
3.73776,0.0019456,0.743147
3.74176,0.00193802,0.745085
3.74576,0.00193039,0.747015
3.74976,0.00192273,0.748938
3.75376,0.00191503,0.750853
3.75776,0.00190729,0.75276
3.76176,0.00189951,0.75466
3.76576,0.0018917,0.756552
3.76976,0.00188385,0.758435
3.77376,0.00187596,0.760311
3.77776,0.00186805,0.762179
3.78176,0.00186009,0.764039
3.78576,0.00185211,0.765892
3.78976,0.00184409,0.767736
3.79376,0.00183604,0.769572
3.79776,0.00182796,0.7714
3.80176,0.00181985,0.77322
3.80576,0.00181172,0.775031
3.80976,0.00180355,0.776835
3.81376,0.00179535,0.77863
3.81776,0.00178713,0.780417
3.82176,0.00177888,0.782196
3.82576,0.00177061,0.783967
3.82976,0.00176231,0.785729
3.83376,0.00175399,0.787483
3.83776,0.00174564,0.789229
3.84176,0.00173727,0.790966
3.84576,0.00172888,0.792695
3.84976,0.00172047,0.794415
3.85376,0.00171203,0.796127
3.85776,0.00170358,0.797831
3.86176,0.00169511,0.799526
3.86576,0.00168662,0.801213
3.86976,0.00167811,0.802891
3.87376,0.00166958,0.80456
3.87776,0.00166104,0.806221
3.88176,0.00165248,0.807874
3.88576,0.0016439,0.809518
3.88976,0.00163532,0.811153
3.89376,0.00162671,0.81278
3.89776,0.0016181,0.814398
3.90176,0.00160947,0.816007
3.90576,0.00160083,0.817608
3.90976,0.00159218,0.8192
3.91376,0.00158352,0.820784
3.91776,0.00157485,0.822359
3.92176,0.00156618,0.823925
3.92576,0.00155749,0.825482
3.92976,0.00154879,0.827031
3.93376,0.00154009,0.828571
3.93776,0.00153138,0.830103
3.94176,0.00152267,0.831625
3.94576,0.00151395,0.833139
3.94976,0.00150523,0.834645
3.95376,0.00149651,0.836141
3.95776,0.00148778,0.837629
3.96176,0.00147904,0.839108
3.96576,0.00147031,0.840578
3.96976,0.00146158,0.84204
3.97376,0.00145284,0.843493
3.97776,0.00144411,0.844937
3.98176,0.00143538,0.846372
3.98576,0.00142664,0.847799
3.98976,0.00141791,0.849217
3.99376,0.00140919,0.850626
3.99776,0.00140046,0.852026
4.00176,0.00139174,0.853418
4.00576,0.00138303,0.854801
4.00976,0.00137432,0.856175
4.01376,0.00136561,0.857541
4.01776,0.00135691,0.858898
4.02176,0.00134822,0.860246
4.02576,0.00133954,0.861586
4.02976,0.00133086,0.862917
4.03376,0.00132219,0.864239
4.03776,0.00131354,0.865552
4.04176,0.00130489,0.866857
4.04576,0.00129625,0.868153
4.04976,0.00128762,0.869441
4.05376,0.00127901,0.87072
4.05776,0.0012704,0.87199
4.06176,0.00126181,0.873252
4.06576,0.00125323,0.874505
4.06976,0.00124467,0.87575
4.07376,0.00123611,0.876986
4.07776,0.00122758,0.878214
4.08176,0.00121906,0.879433
4.08576,0.00121055,0.880643
4.08976,0.00120206,0.881845
4.09376,0.00119359,0.883039
4.09776,0.00118513,0.884224
4.10176,0.00117669,0.885401
4.10576,0.00116827,0.886569
4.10976,0.00115987,0.887729
4.11376,0.00115149,0.888881
4.11776,0.00114312,0.890024
4.12176,0.00113478,0.891158
4.12576,0.00112645,0.892285
4.12976,0.00111815,0.893403
4.13376,0.00110987,0.894513
4.13776,0.00110161,0.895615
4.14176,0.00109337,0.896708
4.14576,0.00108516,0.897793
4.14976,0.00107696,0.89887
4.15376,0.0010688,0.899939
4.15776,0.00106065,0.900999
4.16176,0.00105253,0.902052
4.16576,0.00104443,0.903096
4.16976,0.00103636,0.904133
4.17376,0.00102832,0.905161
4.17776,0.0010203,0.906181
4.18176,0.0010123,0.907194
4.18576,0.00100433,0.908198
4.18976,0.000996393,0.909194
4.19376,0.000988479,0.910183
4.19776,0.000980593,0.911163
4.20176,0.000972735,0.912136
4.20576,0.000964905,0.913101
4.20976,0.000957104,0.914058
4.21376,0.000949331,0.915008
4.21776,0.000941588,0.915949
4.22176,0.000933874,0.916883
4.22576,0.00092619,0.917809
4.22976,0.000918537,0.918728
4.23376,0.000910913,0.919639
4.23776,0.000903321,0.920542
4.24176,0.000895759,0.921438
4.24576,0.000888229,0.922326
4.24976,0.000880731,0.923207
4.25376,0.000873264,0.92408
4.25776,0.000865829,0.924946
4.26176,0.000858427,0.925804
4.26576,0.000851058,0.926655
4.26976,0.000843721,0.927499
4.27376,0.000836417,0.928335
4.27776,0.000829147,0.929165
4.28176,0.000821911,0.929986
4.28576,0.000814708,0.930801
4.28976,0.000807539,0.931609
4.29376,0.000800405,0.932409
4.29776,0.000793305,0.933202
4.30176,0.00078624,0.933989
4.30576,0.000779209,0.934768
4.30976,0.000772214,0.93554
4.31376,0.000765254,0.936305
4.31776,0.000758329,0.937064
4.32176,0.00075144,0.937815
4.32576,0.000744587,0.93856
4.32976,0.00073777,0.939297
4.33376,0.000730989,0.940028
4.33776,0.000724244,0.940753
4.34176,0.000717535,0.94147
4.34576,0.000710863,0.942181
4.34976,0.000704228,0.942885
4.35376,0.000697629,0.943583
4.35776,0.000691068,0.944274
4.36176,0.000684543,0.944959
4.36576,0.000678056,0.945637
4.36976,0.000671606,0.946308
4.37376,0.000665193,0.946973
4.37776,0.000658818,0.947632
4.38176,0.000652481,0.948285
4.38576,0.000646181,0.948931
4.38976,0.000639919,0.949571
4.39376,0.000633695,0.950205
4.39776,0.000627509,0.950832
4.40176,0.000621361,0.951453
4.40576,0.000615251,0.952069
4.40976,0.000609179,0.952678
4.41376,0.000603145,0.953281
4.41776,0.00059715,0.953878
4.42176,0.000591193,0.954469
4.42576,0.000585274,0.955055
4.42976,0.000579393,0.955634
4.43376,0.000573552,0.956208
4.43776,0.000567748,0.956775
4.44176,0.000561983,0.957337
4.44576,0.000556257,0.957894
4.44976,0.000550569,0.958444
4.45376,0.000544919,0.958989
4.45776,0.000539308,0.959528
4.46176,0.000533736,0.960062
4.46576,0.000528203,0.96059
4.46976,0.000522707,0.961113
4.47376,0.000517251,0.96163
4.47776,0.000511833,0.962142
4.48176,0.000506453,0.962648
4.48576,0.000501112,0.96315
4.48976,0.000495809,0.963645
4.49376,0.000490545,0.964136
4.49776,0.00048532,0.964621
4.50176,0.000480132,0.965101
4.50576,0.000474983,0.965576
4.50976,0.000469873,0.966046
4.51376,0.0004648,0.966511
4.51776,0.000459766,0.966971
4.52176,0.00045477,0.967426
4.52576,0.000449812,0.967875
4.52976,0.000444892,0.96832
4.53376,0.00044001,0.96876
4.53776,0.000435166,0.969195
4.54176,0.00043036,0.969626
4.54576,0.000425591,0.970051
4.54976,0.000420861,0.970472
4.55376,0.000416167,0.970888
4.55776,0.000411512,0.9713
4.56176,0.000406894,0.971707
4.56576,0.000402313,0.972109
4.56976,0.000397769,0.972507
4.57376,0.000393263,0.9729
4.57776,0.000388793,0.973289
4.58176,0.000384361,0.973673
4.58576,0.000379965,0.974053
4.58976,0.000375606,0.974429
4.59376,0.000371284,0.9748
4.59776,0.000366998,0.975167
4.60176,0.000362749,0.97553
4.60576,0.000358536,0.975889
4.60976,0.000354359,0.976243
4.61376,0.000350219,0.976593
4.61776,0.000346114,0.976939
4.62176,0.000342045,0.977281
4.62576,0.000338011,0.977619
4.62976,0.000334014,0.977953
4.63376,0.000330051,0.978283
4.63776,0.000326124,0.978609
4.64176,0.000322232,0.978932
4.64576,0.000318375,0.97925
4.64976,0.000314553,0.979565
4.65376,0.000310765,0.979875
4.65776,0.000307012,0.980182
